Id,Weekly_Sales
26_92_2013-04-05,88839.84826523937
26_92_2013-04-12,88471.73969523939
26_92_2013-04-19,87799.01052857272
26_92_2013-04-26,87732.68524857273
26_92_2013-05-03,84570.55906490452
26_92_2013-05-10,84649.9813277617
26_92_2013-05-17,84434.95093109504
26_92_2013-05-24,84424.46608109502
26_92_2013-05-31,84362.80465609502
26_92_2013-06-07,84703.42062152515
26_92_2013-06-14,84697.63812442835
26_92_2013-06-21,84552.03140152514
26_92_2013-06-28,84882.59379319182
26_92_2013-07-05,84941.25735152514
26_92_2013-07-12,84959.37778485847
26_92_2013-07-19,84933.21360652514
26_92_2013-07-26,84845.28620985847
26_93_2012-11-02,27298.72668607254
26_93_2012-11-09,26776.583029618952
26_93_2012-11-16,27815.763735901
26_93_2012-11-23,28542.65995059148
26_93_2012-11-30,27323.015713686716
26_93_2012-12-07,28155.657994948615
26_93_2012-12-14,28155.657994948615
26_93_2012-12-21,27968.682771615287
26_93_2012-12-28,27575.78306017482
26_93_2013-01-04,26405.368024026415
26_93_2013-01-11,26010.359559026412
26_93_2013-01-18,25964.53972402641
26_93_2013-01-25,25788.287125454983
26_93_2013-02-01,25767.112738788317
26_93_2013-02-08,27757.388406169262
26_93_2013-02-15,26105.01451735974
26_93_2013-02-22,26071.038018788313
26_93_2013-03-01,26203.805484621647
26_93_2013-03-08,26702.285262954985
26_93_2013-03-15,27034.276874066094
26_93_2013-03-22,26221.62559573276
26_93_2013-03-29,26586.57554073276
26_93_2013-04-05,27344.422264963534
26_93_2013-04-12,27143.66421496353
26_93_2013-04-19,26678.5013866302
26_93_2013-04-26,26678.5013866302
26_93_2013-05-03,26094.80896784231
26_93_2013-05-10,26849.517715796865
26_93_2013-05-17,26682.672441630195
26_93_2013-05-24,26891.345276273056
26_93_2013-05-31,26965.120476273052
26_93_2013-06-07,27129.86559124528
26_93_2013-06-14,27061.615716245276
26_93_2013-06-21,27061.615716245276
26_93_2013-06-28,27217.591747495273
26_93_2013-07-05,27920.448728936713
26_93_2013-07-12,27896.431412270045
26_93_2013-07-19,27682.234375603384
26_93_2013-07-26,27332.279798936725
26_94_2012-11-02,38693.81022883724
26_94_2012-11-09,37074.846494421996
26_94_2012-11-16,37446.98613227915
26_94_2012-11-23,37299.282392329376
26_94_2012-11-30,36677.622011000814
26_94_2012-12-07,36589.93154048261
26_94_2012-12-14,36582.05102048261
26_94_2012-12-21,37525.78695008519
26_94_2012-12-28,34931.6055853653
26_94_2013-01-04,38171.83545833509
26_94_2013-01-11,38148.84683634375
26_94_2013-01-18,38052.833968616476
26_94_2013-01-25,38070.13019619223
26_94_2013-02-01,38996.97115308979
26_94_2013-02-08,40025.465310734784
26_94_2013-02-15,39452.075029623666
26_94_2013-02-22,39657.738501441854
26_94_2013-03-01,39516.07802371458
26_94_2013-03-08,39718.4492418964
26_94_2013-03-15,39737.012686383576
26_94_2013-03-22,39638.19170629033
26_94_2013-03-29,39469.51851638358
26_94_2013-04-05,40127.06625249469
26_94_2013-04-12,39927.09515916135
26_94_2013-04-19,39953.102965351834
26_94_2013-04-26,39909.60942566048
26_94_2013-05-03,39666.10814200153
26_94_2013-05-10,39924.56817647269
26_94_2013-05-17,40180.459164021195
26_94_2013-05-24,40228.206104497396
26_94_2013-05-31,40399.514489497386
26_94_2013-06-07,41094.16953866406
26_94_2013-06-14,40376.78247449739
26_94_2013-06-21,40468.58295116406
26_94_2013-06-28,41161.34579033073
26_94_2013-07-05,40228.29395592596
26_94_2013-07-12,40299.80465592596
26_94_2013-07-19,40307.70666452074
26_94_2013-07-26,40803.28574999693
26_95_2012-11-02,69997.00526643166
26_95_2012-11-09,67286.44503927675
26_95_2012-11-16,68211.92451796723
26_95_2012-11-23,67457.47243130056
26_95_2012-11-30,66685.75386963387
26_95_2012-12-07,68020.87870130055
26_95_2012-12-14,68359.07515130055
26_95_2012-12-21,68341.07561011009
26_95_2012-12-28,65871.86692844343
26_95_2013-01-04,67321.6949005839
26_95_2013-01-11,67269.8839105839
26_95_2013-01-18,67142.05038725057
26_95_2013-01-25,67232.0813105839
26_95_2013-02-01,67632.42526225056
26_95_2013-02-08,69719.78523407203
26_95_2013-02-15,67407.25963725055
26_95_2013-02-22,67495.30499891723
26_95_2013-03-01,67551.26149177436
26_95_2013-03-08,67278.83545844103
26_95_2013-03-15,67684.62592510768
26_95_2013-03-22,67295.2522101077
26_95_2013-03-29,67377.0122551077
26_95_2013-04-05,68644.35051370985
26_95_2013-04-12,68275.36203704317
26_95_2013-04-19,68327.82664889503
26_95_2013-04-26,68506.24892222836
26_95_2013-05-03,67665.3249825085
26_95_2013-05-10,69243.55556952604
26_95_2013-05-17,68921.61639119271
26_95_2013-05-24,69524.50392528361
26_95_2013-05-31,69985.89695028361
26_95_2013-06-07,71133.10804695028
26_95_2013-06-14,70543.04978695027
26_95_2013-06-21,70434.04741361695
26_95_2013-06-28,72599.85114595028
26_95_2013-07-05,73054.52629185938
26_95_2013-07-12,73225.00605185938
26_95_2013-07-19,73957.46035519271
26_95_2013-07-26,72839.22041852605
26_96_2012-11-02,17369.14074760132
26_96_2012-11-09,16471.672903119663
26_96_2012-11-16,17185.81253491259
26_96_2012-11-23,17640.238715064108
26_96_2012-11-30,16787.718061730775
26_96_2012-12-07,16817.1383700641
26_96_2012-12-14,16778.717563397437
26_96_2012-12-21,18005.821331730767
26_96_2012-12-28,18194.203876730768
26_96_2013-01-04,14337.755766818183
26_96_2013-01-11,14403.350293802308
26_96_2013-01-18,14534.425782135639
26_96_2013-01-25,14481.775793326118
26_96_2013-02-01,15026.62671229437
26_96_2013-02-08,15150.927381993615
26_96_2013-02-15,15006.067760954655
26_96_2013-02-22,15053.844198811797
26_96_2013-03-01,14963.504784367355
26_96_2013-03-08,14946.492877224495
26_96_2013-03-15,14885.21278055783
26_96_2013-03-22,14896.689291748304
26_96_2013-03-29,14876.271567224494
26_96_2013-04-05,15184.103698106672
26_96_2013-04-12,15119.237464773338
26_96_2013-04-19,15181.881388645514
26_96_2013-04-26,15036.755163494005
26_96_2013-05-03,15016.12542000284
26_96_2013-05-10,15493.117268924405
26_96_2013-05-17,15889.475889764743
26_96_2013-05-24,17627.048186153846
26_96_2013-05-31,17732.535819230772
26_96_2013-06-07,19575.994388076924
26_96_2013-06-14,18150.338170897438
26_96_2013-06-21,19146.04943089744
26_96_2013-06-28,20445.251855000002
26_96_2013-07-05,20490.347831111114
26_96_2013-07-12,20530.30180277778
26_96_2013-07-19,20816.702930111114
26_96_2013-07-26,20747.033145666664
26_97_2012-11-02,14532.987834884001
26_97_2012-11-09,13778.427466862022
26_97_2012-11-16,14245.220965512814
26_97_2012-11-23,13987.10782982906
26_97_2012-11-30,13868.067803571426
26_97_2012-12-07,14334.488640195357
26_97_2012-12-14,14401.390925195354
26_97_2012-12-21,14436.245258333325
26_97_2012-12-28,13969.402812051278
26_97_2013-01-04,14019.2185581352
26_97_2013-01-11,13989.031055186484
26_97_2013-01-18,14038.527024630925
26_97_2013-01-25,13939.245221212122
26_97_2013-02-01,14173.53694518648
26_97_2013-02-08,15141.690868333331
26_97_2013-02-15,14225.440553519811
26_97_2013-02-22,14171.311011853151
26_97_2013-03-01,14194.260744869021
26_97_2013-03-08,14291.934673202355
26_97_2013-03-15,14325.719313202353
26_97_2013-03-22,14187.06060875791
26_97_2013-03-29,14339.336249869019
26_97_2013-04-05,14411.197032945944
26_97_2013-04-12,14206.980162152291
26_97_2013-04-19,14128.69277270785
26_97_2013-04-26,14129.480399374517
26_97_2013-05-03,14562.730378541746
26_97_2013-05-10,15049.926865309426
26_97_2013-05-17,14859.59550576397
26_97_2013-05-24,14972.689236976097
26_97_2013-05-31,14976.746253642763
26_97_2013-06-07,15285.755832928475
26_97_2013-06-14,15208.47155959514
26_97_2013-06-21,15204.526939595142
26_97_2013-06-28,15430.205909863955
26_97_2013-07-05,15499.004037043444
26_97_2013-07-12,15531.531662043442
26_97_2013-07-19,15532.011535376778
26_97_2013-07-26,15458.340637043442
26_98_2012-11-02,8108.519087256861
26_98_2012-11-09,7475.691803581417
26_98_2012-11-16,7582.975605486181
26_98_2012-11-23,7734.435600248087
26_98_2012-11-30,7591.319455248088
26_98_2012-12-07,7670.811551914753
26_98_2012-12-14,7737.574626914753
26_98_2012-12-21,7962.503235248088
26_98_2012-12-28,8015.9403188195165
26_98_2013-01-04,6827.254379846834
26_98_2013-01-11,6844.633164846833
26_98_2013-01-18,6853.103019608739
26_98_2013-01-25,6813.427151513501
26_98_2013-02-01,6928.165668180168
26_98_2013-02-08,7263.770320794857
26_98_2013-02-15,6980.295936275403
26_98_2013-02-22,6894.866382942068
26_98_2013-03-01,6899.346062703973
26_98_2013-03-08,6902.817547703973
26_98_2013-03-15,6907.051032703976
26_98_2013-03-22,6891.815493699645
26_98_2013-03-29,6928.123975128218
26_98_2013-04-05,7192.981405556764
26_98_2013-04-12,7111.166098890096
26_98_2013-04-19,7017.533366032954
26_98_2013-04-26,7056.328201032953
26_98_2013-05-03,7212.393125509304
26_98_2013-05-10,7300.026470509305
26_98_2013-05-17,7264.249590509305
26_98_2013-05-24,7276.458080509304
26_98_2013-05-31,7300.522388842638
26_98_2013-06-07,7514.700107955194
26_98_2013-06-14,7640.27940462186
26_98_2013-06-21,7626.692674621858
26_98_2013-06-28,7655.2134433175115
26_98_2013-07-05,7696.542852130642
26_98_2013-07-12,7644.778919352863
26_98_2013-07-19,7639.882262130643
26_98_2013-07-26,7645.095815463976
26_99_2012-11-02,333.19598928571423
26_99_2012-11-09,393.20906261904764
26_99_2012-11-16,482.88143214285725
26_99_2012-11-23,496.82824880952387
26_99_2012-12-07,535.4017104761905
26_99_2012-12-14,510.63803880952383
26_99_2012-12-21,532.2681988095238
26_99_2012-12-28,503.3599954761905
26_99_2013-02-01,234.31519547619047
26_99_2013-02-08,292.4834044505495
26_99_2013-02-15,198.16854278388277
26_99_2013-02-22,134.23424945054944
26_99_2013-03-29,76.88712397435901
26_99_2013-04-05,75.73472397435903
26_99_2013-04-12,76.54198111721617
26_99_2013-04-19,77.87023111721618
26_99_2013-04-26,79.54494214285721
26_99_2013-05-03,123.2019815873016
26_99_2013-05-10,122.3146815873016
26_99_2013-05-24,113.11855492063495
26_99_2013-05-31,114.14442992063493
26_99_2013-06-07,117.38547658730162
26_99_2013-06-14,115.63458992063494
26_99_2013-07-05,76.86569483516492
26_99_2013-07-12,88.55621483516492
26_99_2013-07-19,70.9341231684982
26_99_2013-07-26,70.19662816849821
27_1_2012-11-02,47210.58449935288
27_1_2012-11-09,34931.30760973526
27_1_2012-11-16,36018.79125846542
27_1_2012-11-23,33942.25340346541
27_1_2012-11-30,35557.897770132084
27_1_2012-12-07,36356.78019179875
27_1_2012-12-14,38937.131576798754
27_1_2012-12-21,40949.580798465424
27_1_2012-12-28,35995.83198346541
27_1_2013-01-04,26860.23945539084
27_1_2013-01-11,26749.9442270575
27_1_2013-01-18,26945.839842295594
27_1_2013-01-25,26851.486558962264
27_1_2013-02-01,29518.148626285507
27_1_2013-02-08,31358.45226795217
27_1_2013-02-15,30858.59199795217
27_1_2013-02-22,29153.678544618837
27_1_2013-03-01,30295.431273507722
27_1_2013-03-08,28576.36519350773
27_1_2013-03-15,27968.359896841055
27_1_2013-03-22,27743.50216350772
27_1_2013-03-29,28675.906268507722
27_1_2013-04-05,31425.089108443608
27_1_2013-04-12,29620.629985110267
27_1_2013-04-19,29408.685121221384
27_1_2013-04-26,28689.837495129843
27_1_2013-05-03,28249.63815283255
27_1_2013-05-10,27786.701785332552
27_1_2013-05-17,27676.016078665885
27_1_2013-05-24,26444.0953818292
27_1_2013-05-31,26493.4562068292
27_1_2013-06-07,26490.55397595008
27_1_2013-06-14,26507.066595950077
27_1_2013-06-21,26589.372119647564
27_1_2013-06-28,26598.45808552991
27_1_2013-07-05,26717.700199624556
27_1_2013-07-12,26593.631841291222
27_1_2013-07-19,26821.911357159945
27_1_2013-07-26,26884.23098933943
27_2_2012-11-02,76375.86428033368
27_2_2012-11-09,75594.3540530231
27_2_2012-11-16,74369.50815417244
27_2_2012-11-23,74980.8361532994
27_2_2012-11-30,74859.65822832109
27_2_2012-12-07,74650.57787748773
27_2_2012-12-14,75428.80688626923
27_2_2012-12-21,76901.06403610413
27_2_2012-12-28,73088.7383911835
27_2_2013-01-04,69886.19502424788
27_2_2013-01-11,69705.86351446157
27_2_2013-01-18,69609.98028946157
27_2_2013-01-25,68209.55898758121
27_2_2013-02-01,69813.64049369232
27_2_2013-02-08,70325.48608162886
27_2_2013-02-15,71974.11398284101
27_2_2013-02-22,73582.17874996223
27_2_2013-03-01,73467.9796911563
27_2_2013-03-08,72758.32927284738
27_2_2013-03-15,74335.10627222771
27_2_2013-03-22,72879.79683284737
27_2_2013-03-29,73949.87355889438
27_2_2013-04-05,74271.15640790403
27_2_2013-04-12,75058.24741861831
27_2_2013-04-19,75228.4165393046
27_2_2013-04-26,74493.06044097127
27_2_2013-05-03,75341.76248156863
27_2_2013-05-10,75302.47778156864
27_2_2013-05-17,75364.11101434642
27_2_2013-05-24,75562.83946791785
27_2_2013-05-31,75605.69026791785
27_2_2013-06-07,76120.26159991784
27_2_2013-06-14,76161.40146658452
27_2_2013-06-21,76635.73815901346
27_2_2013-06-28,77592.51473389224
27_2_2013-07-05,78065.28900957853
27_2_2013-07-12,78091.13659291185
27_2_2013-07-19,78039.62889768013
27_2_2013-07-26,77978.41206055891
27_3_2012-11-02,13739.190370916047
27_3_2012-11-09,14308.66973943877
27_3_2012-11-16,14191.403344676864
27_3_2012-11-23,15356.732113183361
27_3_2012-11-30,15063.950004438775
27_3_2012-12-07,14987.002675549882
27_3_2012-12-14,15196.520768883214
27_3_2012-12-21,15362.004233188763
27_3_2012-12-28,16366.553909711134
27_3_2013-01-04,15029.200256757156
27_3_2013-01-11,14976.444396757155
27_3_2013-01-18,14937.16003009049
27_3_2013-01-25,14860.593523423822
27_3_2013-02-01,14676.566360989145
27_3_2013-02-08,15266.580294037094
27_3_2013-02-15,14130.912453116805
27_3_2013-02-22,13944.13418086349
27_3_2013-03-01,13089.68194996124
27_3_2013-03-08,13352.469228532664
27_3_2013-03-15,13350.826588532664
27_3_2013-03-22,13352.920750188436
27_3_2013-03-29,13352.920750188436
27_3_2013-04-05,13028.548966660994
27_3_2013-04-12,13153.372288182834
27_3_2013-04-19,12990.405682766164
27_3_2013-04-26,13226.215858398271
27_3_2013-05-03,12768.927491338809
27_3_2013-05-10,12761.38951133881
27_3_2013-05-17,12754.162586338809
27_3_2013-05-24,12740.581416338813
27_3_2013-05-31,12711.562024672143
27_3_2013-06-07,12734.108213005478
27_3_2013-06-14,12756.430874672145
27_3_2013-06-21,12674.468669672147
27_3_2013-06-28,13678.185614670909
27_3_2013-07-05,16452.138335451324
27_3_2013-07-12,21315.453951099506
27_3_2013-07-19,23306.229464036012
27_3_2013-07-26,22900.140334036012
27_4_2012-11-02,42490.272814397635
27_4_2012-11-09,41563.39941699689
27_4_2012-11-16,42726.664981800786
27_4_2012-11-23,42582.61595738902
27_4_2012-11-30,41709.52808738903
27_4_2012-12-07,41969.895853449634
27_4_2012-12-14,41969.895853449634
27_4_2012-12-21,43349.48004846746
27_4_2012-12-28,42577.552315722365
27_4_2013-01-04,39224.29640744346
27_4_2013-01-11,39200.826295776795
27_4_2013-01-18,39200.826295776795
27_4_2013-01-25,38374.607502443454
27_4_2013-02-01,39846.22946518855
27_4_2013-02-08,39754.613542628635
27_4_2013-02-15,39635.26166744346
27_4_2013-02-22,40108.66634784028
27_4_2013-03-01,40039.227174899104
27_4_2013-03-08,40018.7755548991
27_4_2013-03-15,40220.36627989909
27_4_2013-03-22,40005.73654823243
27_4_2013-03-29,40374.899763232424
27_4_2013-04-05,40968.769799317095
27_4_2013-04-12,40939.97411598376
27_4_2013-04-19,41081.85874931709
27_4_2013-04-26,41143.670492650424
27_4_2013-05-03,41363.75896283561
27_4_2013-05-10,41413.14786283561
27_4_2013-05-17,41459.60009616895
27_4_2013-05-24,41949.759681168944
27_4_2013-05-31,42072.81673045466
27_4_2013-06-07,42191.38238009235
27_4_2013-06-14,42138.95943009234
27_4_2013-06-21,42780.90252645597
27_4_2013-06-28,43178.06941168415
27_4_2013-07-05,43385.34190114434
27_4_2013-07-12,43284.546567811005
27_4_2013-07-19,43224.35762729818
27_4_2013-07-26,43063.52795229819
27_5_2012-11-02,25942.137262006436
27_5_2012-11-09,25856.906703729128
27_5_2012-11-16,26198.432142062447
27_5_2012-11-23,36708.26739706247
27_5_2012-11-30,34335.024583961684
27_5_2012-12-07,37010.1987137236
27_5_2012-12-14,39539.46651945889
27_5_2012-12-21,40617.022762792214
27_5_2012-12-28,38058.23477636365
27_5_2013-01-04,20427.11710452622
27_5_2013-01-11,20328.689951192882
27_5_2013-01-18,20408.47595785955
27_5_2013-01-25,20306.07835119288
27_5_2013-02-01,20909.095230478604
27_5_2013-02-08,20810.843521034156
27_5_2013-02-15,20585.528230731128
27_5_2013-02-22,20645.691212397793
27_5_2013-03-01,20832.48898739779
27_5_2013-03-08,20582.52279739779
27_5_2013-03-15,20695.402844064458
27_5_2013-03-22,20487.403214064456
27_5_2013-03-29,20719.160900731124
27_5_2013-04-05,21391.39425144541
27_5_2013-04-12,21026.48448313942
27_5_2013-04-19,20887.15095313942
27_5_2013-04-26,21216.405590175567
27_5_2013-05-03,24899.92422754058
27_5_2013-05-10,24754.514100873912
27_5_2013-05-17,24578.699091106468
27_5_2013-05-24,24413.793466820753
27_5_2013-05-31,24086.808420550908
27_5_2013-06-07,24947.654524598525
27_5_2013-06-14,25007.114981265193
27_5_2013-06-21,25025.576964598527
27_5_2013-06-28,24329.100971265187
27_5_2013-07-05,24531.085148169957
27_5_2013-07-12,24565.935754836624
27_5_2013-07-19,23344.086759836617
27_5_2013-07-26,23272.421266503286
27_6_2012-11-02,5588.043177478223
27_6_2012-11-09,5011.608045988324
27_6_2012-11-16,4918.299513766103
27_6_2012-11-23,12309.748550697399
27_6_2012-11-30,8951.108637099436
27_6_2012-12-07,7518.026370432773
27_6_2012-12-14,7569.816237099436
27_6_2012-12-21,8781.161818766102
27_6_2012-12-28,10290.252669030735
27_6_2013-01-04,4018.4377692562966
27_6_2013-01-11,3867.958750922964
27_6_2013-01-18,3865.9056342562976
27_6_2013-01-25,3870.1948542562977
27_6_2013-02-01,3860.927605922964
27_6_2013-02-08,4073.875650141845
27_6_2013-02-15,4221.710954256296
27_6_2013-02-22,4105.988444256297
27_6_2013-03-01,4037.424252589629
27_6_2013-03-08,4108.809809256297
27_6_2013-03-15,4098.665300922963
27_6_2013-03-22,4103.078340922963
27_6_2013-03-29,4206.349489256297
27_6_2013-04-05,4696.340548764844
27_6_2013-04-12,4748.68179543151
27_6_2013-04-19,4733.088660431511
27_6_2013-04-26,4682.619612098178
27_6_2013-05-03,6254.320016745173
27_6_2013-05-10,6315.514233411839
27_6_2013-05-17,6330.960415078506
27_6_2013-05-24,6277.893406745172
27_6_2013-05-31,6264.308611745173
27_6_2013-06-07,6295.218076745172
27_6_2013-06-14,6308.135476745173
27_6_2013-06-21,6381.425290078506
27_6_2013-06-28,6482.788366745172
27_6_2013-07-05,6440.072006189616
27_6_2013-07-12,6421.208371189616
27_6_2013-07-19,6297.950531189618
27_6_2013-07-26,6129.772022856284
27_7_2012-11-02,33655.561955869045
27_7_2012-11-09,33904.29336464249
27_7_2012-11-16,36042.57790912662
27_7_2012-11-23,60037.148238888534
27_7_2012-11-30,64729.53548888855
27_7_2012-12-07,75476.8528923734
27_7_2012-12-14,79384.59894404007
27_7_2012-12-21,86770.98416237335
27_7_2012-12-28,74093.76956070671
27_7_2013-01-04,24235.18772034809
27_7_2013-01-11,24409.301327014757
27_7_2013-01-18,24424.30286034809
27_7_2013-01-25,23749.58569868142
27_7_2013-02-01,25629.39294368142
27_7_2013-02-08,27257.921797014762
27_7_2013-02-15,27233.129778681443
27_7_2013-02-22,29131.379848681438
27_7_2013-03-01,27162.37595474204
27_7_2013-03-08,27065.666806408713
27_7_2013-03-15,29903.39738085316
27_7_2013-03-22,29890.562988710284
27_7_2013-03-29,30860.761085376947
27_7_2013-04-05,33065.38771713886
27_7_2013-04-12,34364.346862972205
27_7_2013-04-19,34286.50157797221
27_7_2013-04-26,33712.941976305534
27_7_2013-05-03,34352.155603924584
27_7_2013-05-10,34470.12440509342
27_7_2013-05-17,34557.94260963887
27_7_2013-05-24,34728.68608130554
27_7_2013-05-31,35866.118271305546
27_7_2013-06-07,35849.55824130554
27_7_2013-06-14,35849.55824130554
27_7_2013-06-21,35776.67870130554
27_7_2013-06-28,36973.04439398951
27_7_2013-07-05,35541.6218910025
27_7_2013-07-12,34765.49368708093
27_7_2013-07-19,33845.86932341426
27_7_2013-07-26,32811.57838144457
27_8_2012-11-02,44657.137105341804
27_8_2012-11-09,40800.82890893862
27_8_2012-11-16,41383.49091547088
27_8_2012-11-23,41284.64963006097
27_8_2012-11-30,41054.055721152705
27_8_2012-12-07,42100.67247893861
27_8_2012-12-14,43223.93135274816
27_8_2012-12-21,43769.468562271955
27_8_2012-12-28,41394.307347695394
27_8_2013-01-04,37647.69544672258
27_8_2013-01-11,37532.91294740554
27_8_2013-01-18,37608.62572843007
27_8_2013-01-25,37443.11814597697
27_8_2013-02-01,39184.91341694256
27_8_2013-02-08,39147.21424031702
27_8_2013-02-15,39058.16788391113
27_8_2013-02-22,39262.24412173694
27_8_2013-03-01,39048.59531649884
27_8_2013-03-08,38922.33019275901
27_8_2013-03-15,39816.78086402163
27_8_2013-03-22,39209.35722609234
27_8_2013-03-29,39872.27628402163
27_8_2013-04-05,40287.48028717716
27_8_2013-04-12,40233.114929869465
27_8_2013-04-19,40177.604946536136
27_8_2013-04-26,40189.5425182028
27_8_2013-05-03,40789.26148151223
27_8_2013-05-10,40729.46593984556
27_8_2013-05-17,40571.76738317889
27_8_2013-05-24,40498.422538178886
27_8_2013-05-31,40448.29042151222
27_8_2013-06-07,40568.20010151222
27_8_2013-06-14,40460.51163817888
27_8_2013-06-21,40478.60520780852
27_8_2013-06-28,40516.07131280852
27_8_2013-07-05,40672.128293602174
27_8_2013-07-12,40389.904116935504
27_8_2013-07-19,40083.745486935506
27_8_2013-07-26,40339.71077955456
27_9_2012-11-02,27108.31871610607
27_9_2012-11-09,23631.0053990768
27_9_2012-11-16,24483.94903773459
27_9_2012-11-23,23275.601387132345
27_9_2012-11-30,22505.325492179036
27_9_2012-12-07,22917.037028766335
27_9_2012-12-14,22808.627506385386
27_9_2012-12-21,24834.584390353633
27_9_2012-12-28,22060.75063879902
27_9_2013-01-04,17317.98953723676
27_9_2013-01-11,17187.259823903427
27_9_2013-01-18,17162.640798903427
27_9_2013-01-25,17302.54834390343
27_9_2013-02-01,17130.668653903424
27_9_2013-02-08,18152.203604855804
27_9_2013-02-15,18665.919108777372
27_9_2013-02-22,19157.95009044404
27_9_2013-03-01,19688.222699989492
27_9_2013-03-08,19800.120547211714
27_9_2013-03-15,21593.77950054505
27_9_2013-03-22,22528.522792211712
27_9_2013-03-29,23171.565423927925
27_9_2013-04-05,23612.75528168023
27_9_2013-04-12,24895.718541124676
27_9_2013-04-19,24654.307994458013
27_9_2013-04-26,23957.29157374372
27_9_2013-05-03,24687.16568279135
27_9_2013-05-10,24625.74430779135
27_9_2013-05-17,25309.855376838957
27_9_2013-05-24,26262.016090516216
27_9_2013-05-31,26262.016090516216
27_9_2013-06-07,26812.096486944778
27_9_2013-06-14,26811.975486944782
27_9_2013-06-21,26812.096486944778
27_9_2013-06-28,28533.664812897172
27_9_2013-07-05,28409.70461605507
27_9_2013-07-12,27967.759208436022
27_9_2013-07-19,27557.40548843601
27_9_2013-07-26,27356.370255102673
27_10_2012-11-02,34286.15685442253
27_10_2012-11-09,33782.849874422514
27_10_2012-11-16,33619.170273033626
27_10_2012-11-23,33992.22103775586
27_10_2012-11-30,33327.26825025585
27_10_2012-12-07,34751.80794444445
27_10_2012-12-14,35029.11667277778
27_10_2012-12-21,35117.2680788889
27_10_2012-12-28,34925.774677295325
27_10_2013-01-04,32322.475683383807
27_10_2013-01-11,32164.742323563747
27_10_2013-01-18,32272.60188321287
27_10_2013-01-25,33135.955048563745
27_10_2013-02-01,32119.951251897077
27_10_2013-02-08,32696.965749397074
27_10_2013-02-15,32222.413720050477
27_10_2013-02-22,32919.974655785976
27_10_2013-03-01,32562.239012452646
27_10_2013-03-08,32703.89862745264
27_10_2013-03-15,33221.30082671716
27_10_2013-03-22,33282.99708740136
27_10_2013-03-29,33469.69466663382
27_10_2013-04-05,33842.89970859963
27_10_2013-04-12,34557.99445788536
27_10_2013-04-19,34361.56902788536
27_10_2013-04-26,34276.574971218695
27_10_2013-05-03,35113.32822541312
27_10_2013-05-10,35096.214795413114
27_10_2013-05-17,35089.58846544113
27_10_2013-05-24,35092.683468774456
27_10_2013-05-31,35095.169645441136
27_10_2013-06-07,35280.49115877446
27_10_2013-06-14,35288.87235877446
27_10_2013-06-21,35427.23872544112
27_10_2013-06-28,35942.64923655224
27_10_2013-07-05,36239.44200988557
27_10_2013-07-12,36178.309226552235
27_10_2013-07-19,36174.615558707
27_10_2013-07-26,36019.134356802235
27_11_2012-11-02,17650.696636942233
27_11_2012-11-09,17556.42249696388
27_11_2012-11-16,17239.373471023708
27_11_2012-11-23,17728.84266040027
27_11_2012-11-30,17710.89368433539
27_11_2012-12-07,17921.692645626164
27_11_2012-12-14,17903.058495626166
27_11_2012-12-21,18069.748312543135
27_11_2012-12-28,17436.54442159075
27_11_2013-01-04,15625.823411575959
27_11_2013-01-11,15669.35677039492
27_11_2013-01-18,15669.35677039492
27_11_2013-01-25,15647.09082539492
27_11_2013-02-01,15581.844184454749
27_11_2013-02-08,15643.591037182023
27_11_2013-02-15,14948.326234779426
27_11_2013-02-22,15186.360024657914
27_11_2013-03-01,14930.069329657914
27_11_2013-03-08,14919.555482991249
27_11_2013-03-15,14849.218286741245
27_11_2013-03-22,15377.286525741243
27_11_2013-03-29,15069.021609680636
27_11_2013-04-05,15999.961660358382
27_11_2013-04-12,15991.419471267476
27_11_2013-04-19,16416.376414600814
27_11_2013-04-26,16112.317627934146
27_11_2013-05-03,17758.80311632347
27_11_2013-05-10,18597.99872465681
27_11_2013-05-17,18564.32477465681
27_11_2013-05-24,20516.47594374772
27_11_2013-05-31,22374.537023747722
27_11_2013-06-07,21890.661998747728
27_11_2013-06-14,21686.069585414392
27_11_2013-06-21,21720.652535414392
27_11_2013-06-28,23175.460431525506
27_11_2013-07-05,23503.529487615247
27_11_2013-07-12,23451.14710094858
27_11_2013-07-19,32906.72219487116
27_11_2013-07-26,20790.365442615235
27_12_2012-11-02,3557.159328372521
27_12_2012-11-09,3279.237255057501
27_12_2012-11-16,3408.919665336205
27_12_2012-11-23,3064.3780276561074
27_12_2012-11-30,3159.393479878329
27_12_2012-12-07,3216.8547727629443
27_12_2012-12-14,3161.3541957116627
27_12_2012-12-21,3081.4301494021406
27_12_2012-12-28,2616.316394441822
27_12_2013-01-04,2850.748004562958
27_12_2013-01-11,2866.0437828962913
27_12_2013-01-18,2860.967729562958
27_12_2013-01-25,2752.8928645629576
27_12_2013-02-01,2845.3970712296245
27_12_2013-02-08,2840.005188372481
27_12_2013-02-15,3016.8222312296234
27_12_2013-02-22,3279.543049205814
27_12_2013-03-01,3312.3571625391473
27_12_2013-03-08,3323.0694758724812
27_12_2013-03-15,3354.5719980947033
27_12_2013-03-22,3315.1845639280364
27_12_2013-03-29,3328.4732489280373
27_12_2013-04-05,3406.5100717554187
27_12_2013-04-12,3590.8932474669173
27_12_2013-04-19,3572.426307466917
27_12_2013-04-26,3562.7531024669174
27_12_2013-05-03,3553.902851355806
27_12_2013-05-10,3547.1134113558055
