Id,Weekly_Sales
18_17_2013-05-03,14196.307525502194
18_17_2013-05-10,14321.191720560466
18_17_2013-05-17,14304.184485115436
18_17_2013-05-24,13516.808890907572
18_17_2013-05-31,13179.925081183961
18_17_2013-06-07,13342.911408813676
18_17_2013-06-14,13853.455073501618
18_17_2013-06-21,14133.484750872085
18_17_2013-06-28,13904.994308634912
18_17_2013-07-05,13530.41147049216
18_17_2013-07-12,13390.980207093206
18_17_2013-07-19,13681.810944746398
18_17_2013-07-26,13830.307056745825
18_18_2012-11-02,14966.837181214229
18_18_2012-11-09,11203.55197770946
18_18_2012-11-16,13720.719445828436
18_18_2012-11-23,20687.00601444578
18_18_2012-11-30,29637.57551267263
18_18_2012-12-07,36550.70096359212
18_18_2012-12-14,36099.63712363652
18_18_2012-12-21,29694.95923292451
18_18_2012-12-28,20862.7048223011
18_18_2013-01-04,11360.76653225869
18_18_2013-01-11,7609.642995467924
18_18_2013-01-18,5254.5584294794335
18_18_2013-01-25,5476.955613936024
18_18_2013-02-01,7244.092686513854
18_18_2013-02-08,10000.646493973405
18_18_2013-02-15,10352.860115890964
18_18_2013-02-22,9327.654028658748
18_18_2013-03-01,7378.357879563651
18_18_2013-03-08,5105.023371376528
18_18_2013-03-15,5192.454373799753
18_18_2013-03-22,7445.04794785595
18_18_2013-03-29,8839.98924865763
18_18_2013-04-05,10082.283837978399
18_18_2013-04-12,9853.621192483324
18_18_2013-04-19,8644.164303573838
18_18_2013-04-26,8058.036433821173
18_18_2013-05-03,8730.92265676534
18_18_2013-05-10,6770.026613334793
18_18_2013-05-17,6933.112376012201
18_18_2013-05-24,3964.8285422446584
18_18_2013-05-31,5718.584819627418
18_18_2013-06-07,4547.06439724122
18_18_2013-06-21,4103.227679953398
18_18_2013-06-28,4151.758971776055
18_18_2013-07-05,4484.766985474072
18_19_2012-11-02,2470.6164642075023
18_19_2012-11-09,2387.2201641680685
18_19_2012-11-16,2303.054953411098
18_19_2012-11-23,2307.8588611035193
18_19_2012-11-30,2421.950284728046
18_19_2012-12-07,2530.8575827398686
18_19_2012-12-14,2546.283639343407
18_19_2012-12-21,2378.421246037079
18_19_2012-12-28,2120.260732522222
18_19_2013-01-04,1945.7226289456594
18_19_2013-01-11,1812.3030769435143
18_19_2013-01-18,1788.2551313987042
18_19_2013-01-25,1873.19057426212
18_19_2013-02-01,2019.414108884931
18_19_2013-02-08,2164.436512650628
18_19_2013-02-15,2220.992106761494
18_19_2013-02-22,2237.6237293609674
18_19_2013-03-01,2207.658933867471
18_19_2013-03-08,2152.42352794864
18_19_2013-03-15,2103.7242200833102
18_19_2013-03-22,2059.0491531200623
18_19_2013-03-29,2065.098221180918
18_19_2013-04-05,2107.6261278400825
18_19_2013-04-12,2079.4635595303084
18_19_2013-04-19,2032.8322929328233
18_19_2013-04-26,1994.3856058319352
18_19_2013-05-03,2849.9159266111237
18_19_2013-05-10,2827.700010810585
18_19_2013-05-17,2837.4275983850853
18_19_2013-05-24,2788.917694140907
18_19_2013-05-31,2769.872526108419
18_19_2013-06-07,2725.6030775441577
18_19_2013-06-14,2731.052556251826
18_19_2013-06-21,2748.9627591453836
18_19_2013-06-28,2776.0763762495176
18_19_2013-07-05,2744.311707885242
18_19_2013-07-12,2757.55710026183
18_19_2013-07-19,2791.449963157198
18_19_2013-07-26,2889.4397450724136
18_20_2012-11-02,6569.274848759388
18_20_2012-11-09,6977.847336679117
18_20_2012-11-16,7331.316137380516
18_20_2012-11-23,7900.25982895854
18_20_2012-11-30,7536.981349740754
18_20_2012-12-07,7226.0486714295785
18_20_2012-12-14,7014.077895593358
18_20_2012-12-21,7036.555148819381
18_20_2012-12-28,6982.739091730351
18_20_2013-01-04,6170.08862282203
18_20_2013-01-11,6074.828437880314
18_20_2013-01-18,5970.701712375869
18_20_2013-01-25,5732.368483284636
18_20_2013-02-01,6445.072417929225
18_20_2013-02-08,7016.821485645118
18_20_2013-02-15,7055.023910631122
18_20_2013-02-22,6839.176350054711
18_20_2013-03-01,7126.355692843285
18_20_2013-03-08,7156.864622262926
18_20_2013-03-15,7189.088689302897
18_20_2013-03-22,6698.407026595129
18_20_2013-03-29,6797.127291951865
18_20_2013-04-05,6731.700834388373
18_20_2013-04-12,6789.901082823562
18_20_2013-04-19,7036.41368165796
18_20_2013-04-26,7055.502600621852
18_20_2013-05-03,6799.065616226196
18_20_2013-05-10,6729.4270548514705
18_20_2013-05-17,6860.966069249602
18_20_2013-05-24,7081.87271953196
18_20_2013-05-31,7141.989919751452
18_20_2013-06-07,7216.82776549763
18_20_2013-06-14,7224.234932260487
18_20_2013-06-21,7518.337350054558
18_20_2013-06-28,8020.125685926065
18_20_2013-07-05,8153.9217336460215
18_20_2013-07-12,7853.660436804874
18_20_2013-07-19,7458.0969291060355
18_20_2013-07-26,7149.921651947281
18_21_2012-11-02,4099.10832234736
18_21_2012-11-09,4524.003841984839
18_21_2012-11-16,4482.486021251658
18_21_2012-11-23,4511.176675207832
18_21_2012-11-30,4957.830692731886
18_21_2012-12-07,5882.391855594104
18_21_2012-12-14,6632.019071608051
18_21_2012-12-21,6546.793394311886
18_21_2012-12-28,5336.6316206406955
18_21_2013-01-04,4043.6946671287624
18_21_2013-01-11,3305.661826134028
18_21_2013-01-18,3341.9113970424064
18_21_2013-01-25,3626.431739869786
18_21_2013-02-01,4059.3292211133185
18_21_2013-02-08,4215.973736711883
18_21_2013-02-15,4209.424481189548
18_21_2013-02-22,4318.036648421219
18_21_2013-03-01,4688.955996040157
18_21_2013-03-08,4625.479430381738
18_21_2013-03-15,4556.262668494847
18_21_2013-03-22,4219.491890858348
18_21_2013-03-29,4560.699434285545
18_21_2013-04-05,4812.298569138257
18_21_2013-04-12,4775.718602276855
18_21_2013-04-19,4589.684543416839
18_21_2013-04-26,4440.985430310751
18_21_2013-05-03,5340.4059726343385
18_21_2013-05-10,5317.124671836745
18_21_2013-05-17,5307.422856498568
18_21_2013-05-24,5177.712605835958
18_21_2013-05-31,5091.472877065955
18_21_2013-06-07,5198.564709782123
18_21_2013-06-14,5399.198342423377
18_21_2013-06-21,5587.132955319447
18_21_2013-06-28,5675.419926553328
18_21_2013-07-05,5584.6886023195575
18_21_2013-07-12,5526.501775541371
18_21_2013-07-19,5530.600431843631
18_21_2013-07-26,5463.707361876539
18_22_2012-11-02,15332.719123667885
18_22_2012-11-09,17592.759923664435
18_22_2012-11-16,17048.656611383587
18_22_2012-11-23,18951.995209839006
18_22_2012-11-30,18348.039098163972
18_22_2012-12-07,18940.107469989238
18_22_2012-12-14,19721.366596321524
18_22_2012-12-21,20135.479510353292
18_22_2012-12-28,18970.433875929804
18_22_2013-01-04,15179.669914741497
18_22_2013-01-11,14436.92498349731
18_22_2013-01-18,13591.171029230349
18_22_2013-01-25,13315.811231788415
18_22_2013-02-01,16098.26091525628
18_22_2013-02-08,18354.658042121668
18_22_2013-02-15,18852.058914110094
18_22_2013-02-22,18596.711397068568
18_22_2013-03-01,18825.099029040583
18_22_2013-03-08,17747.285287994222
18_22_2013-03-15,16742.423741234128
18_22_2013-03-22,15500.18932766883
18_22_2013-03-29,16326.607805620883
18_22_2013-04-05,16587.673007966376
18_22_2013-04-12,15017.142668644585
18_22_2013-04-19,14748.055414955299
18_22_2013-04-26,14520.864253932385
18_22_2013-05-03,14054.39646245032
18_22_2013-05-10,14251.87619640519
18_22_2013-05-17,14311.016639052768
18_22_2013-05-24,14181.051571206342
18_22_2013-05-31,13975.439260894924
18_22_2013-06-07,14083.352944381179
18_22_2013-06-14,14488.16708400691
18_22_2013-06-21,15010.563329057957
18_22_2013-06-28,15167.264423724228
18_22_2013-07-05,14907.02015392005
18_22_2013-07-12,14544.051594698842
18_22_2013-07-19,14316.814804401984
18_22_2013-07-26,14681.195614333785
18_23_2012-11-02,38746.55268997824
18_23_2012-11-09,38787.43401074886
18_23_2012-11-16,36978.48591949147
18_23_2012-11-23,36790.19195514494
18_23_2012-11-30,38254.63904062468
18_23_2012-12-07,46413.997546912506
18_23_2012-12-14,53837.14680126395
18_23_2012-12-21,55068.69104035945
18_23_2012-12-28,44436.13992673736
18_23_2013-01-04,31534.33418322341
18_23_2013-01-11,24596.071687509026
18_23_2013-01-18,25033.022577204232
18_23_2013-01-25,27300.53302850514
18_23_2013-02-01,31255.02304361791
18_23_2013-02-08,31824.423073023092
18_23_2013-02-15,30897.129947980317
18_23_2013-02-22,32376.769641768733
18_23_2013-03-01,38336.406537980096
18_23_2013-03-08,32631.425426289366
18_23_2013-03-15,33939.09211695463
18_23_2013-03-22,31387.59249677034
18_23_2013-03-29,33703.395358372225
18_23_2013-04-05,34858.967340520285
18_23_2013-04-12,35574.65667465345
18_23_2013-04-19,35305.71928588672
18_23_2013-04-26,34772.042184276776
18_23_2013-05-03,34668.11065569955
18_23_2013-05-10,35466.72505420759
18_23_2013-05-17,36112.096712983635
18_23_2013-05-24,37408.26931716147
18_23_2013-05-31,38070.879599609485
18_23_2013-06-07,40001.88036349359
18_23_2013-06-14,40217.33084047507
18_23_2013-06-21,40565.55135161226
18_23_2013-06-28,39736.79395837126
18_23_2013-07-05,38678.82442303619
18_23_2013-07-12,37817.40125514167
18_23_2013-07-19,36825.80346701264
18_23_2013-07-26,35723.82157262323
18_24_2012-11-02,7950.891623212011
18_24_2012-11-09,8300.394115209634
18_24_2012-11-16,8476.542796385853
18_24_2012-11-23,8856.855301341111
18_24_2012-11-30,9024.962258234882
18_24_2012-12-07,10198.979080681082
18_24_2012-12-14,10991.64582460381
18_24_2012-12-21,10511.729395679473
18_24_2012-12-28,8488.454656616019
18_24_2013-01-04,6608.643932825723
18_24_2013-01-11,5572.766352026434
18_24_2013-01-18,5737.960585306052
18_24_2013-01-25,6221.935912228326
18_24_2013-02-01,7002.987188389411
18_24_2013-02-08,7225.800725186069
18_24_2013-02-15,7179.773933487733
18_24_2013-02-22,7170.526714500022
18_24_2013-03-01,8084.599636646417
18_24_2013-03-08,7370.038706187681
18_24_2013-03-15,7684.4374930054955
18_24_2013-03-22,7359.102221134372
18_24_2013-03-29,8241.706291256884
18_24_2013-04-05,8557.722721193331
18_24_2013-04-12,8489.188424006063
18_24_2013-04-19,8207.314344372322
18_24_2013-04-26,7888.701025387518
18_24_2013-05-03,7970.4226144430995
18_24_2013-05-10,8072.2954900079585
18_24_2013-05-17,8214.450367969182
18_24_2013-05-24,8411.729695056561
18_24_2013-05-31,8501.989437854198
18_24_2013-06-07,8571.392786178221
18_24_2013-06-14,8326.126113231672
18_24_2013-06-21,8162.697110412639
18_24_2013-06-28,8280.320731743937
18_24_2013-07-05,8369.385016651768
18_24_2013-07-12,8420.385838334292
18_24_2013-07-19,8383.947517746717
18_24_2013-07-26,8019.338482344518
18_25_2012-11-02,17708.618733868894
18_25_2012-11-09,17724.673598596597
18_25_2012-11-16,16509.38735872017
18_25_2012-11-23,15687.541509435707
18_25_2012-11-30,15178.123788567278
18_25_2012-12-07,17300.669224359386
18_25_2012-12-14,19078.77880950855
18_25_2012-12-21,19566.3456747561
18_25_2012-12-28,17093.98619488636
18_25_2013-01-04,13849.479814238373
18_25_2013-01-11,12247.069955731551
18_25_2013-01-18,12434.332855752407
18_25_2013-01-25,13382.275897391566
18_25_2013-02-01,14231.896828754825
18_25_2013-02-08,14461.536081546752
18_25_2013-02-15,13943.432555653759
18_25_2013-02-22,13753.50023454256
18_25_2013-03-01,14652.540276009355
18_25_2013-03-08,14412.27988252484
18_25_2013-03-15,15693.839841930823
18_25_2013-03-22,15279.447411497538
18_25_2013-03-29,16642.608840106703
18_25_2013-04-05,16760.457793972284
18_25_2013-04-12,16956.96551003143
18_25_2013-04-19,16669.118325192096
18_25_2013-04-26,16130.699846699104
18_25_2013-05-03,15673.361318815245
18_25_2013-05-10,15816.213681658766
18_25_2013-05-17,16327.434157755857
18_25_2013-05-24,16993.434670574483
18_25_2013-05-31,17340.066856080597
18_25_2013-06-07,17198.20937178206
18_25_2013-06-14,16739.24244427317
18_25_2013-06-21,16167.889646857664
18_25_2013-06-28,15702.52369815379
18_25_2013-07-05,15375.37477021708
18_25_2013-07-12,15046.776778320966
18_25_2013-07-19,14642.260869488378
18_25_2013-07-26,13979.136814642992
18_26_2012-11-02,10904.240796963153
18_26_2012-11-09,10448.595184289825
18_26_2012-11-16,10004.247156168161
18_26_2012-11-23,9895.677885154942
18_26_2012-11-30,9907.763810271765
18_26_2012-12-07,10777.028791366523
18_26_2012-12-14,11642.607747196766
18_26_2012-12-21,11373.17619340343
18_26_2012-12-28,9665.042374991714
18_26_2013-01-04,7380.078408548134
18_26_2013-01-11,6356.498961842697
18_26_2013-01-18,6864.272020109318
18_26_2013-01-25,7934.609240011154
18_26_2013-02-01,9590.313567070278
18_26_2013-02-08,10064.923010808445
18_26_2013-02-15,9595.281570663035
18_26_2013-02-22,9241.541037663092
18_26_2013-03-01,9726.93838684425
18_26_2013-03-08,10046.54684625928
18_26_2013-03-15,10314.426606215648
18_26_2013-03-22,9709.859510223738
18_26_2013-03-29,9809.50227814191
18_26_2013-04-05,9904.64349185379
18_26_2013-04-12,10284.207005955876
18_26_2013-04-19,10557.11498554334
18_26_2013-04-26,10403.134069972195
18_26_2013-05-03,11470.971582900049
18_26_2013-05-10,11264.14270864905
18_26_2013-05-17,11338.27989462919
18_26_2013-05-24,11624.693636289332
18_26_2013-05-31,11800.928820703446
18_26_2013-06-07,11601.191636167681
18_26_2013-06-14,11229.819372818103
18_26_2013-06-21,10925.487608729069
18_26_2013-06-28,9844.901901658592
18_26_2013-07-05,9730.293894261844
18_26_2013-07-12,9525.802561932345
18_26_2013-07-19,9229.338996078535
18_26_2013-07-26,9050.255299855662
18_27_2012-11-02,3153.263362078512
18_27_2012-11-09,3245.066152119272
18_27_2012-11-16,3132.075696508307
18_27_2012-11-23,3332.263574025707
18_27_2012-11-30,3493.6550821245164
18_27_2012-12-07,3976.305751545205
18_27_2012-12-14,4363.588542540156
18_27_2012-12-21,4305.7245018463545
18_27_2012-12-28,3804.558221697628
18_27_2013-01-04,3162.867779206833
18_27_2013-01-11,2773.801394558387
18_27_2013-01-18,2819.3537861289483
18_27_2013-01-25,3030.9986645619592
18_27_2013-02-01,3284.581368218467
18_27_2013-02-08,3414.762199858378
18_27_2013-02-15,3286.2099924260046
18_27_2013-02-22,3266.8666733324335
18_27_2013-03-01,3319.864500470787
18_27_2013-03-08,3183.7088782403016
18_27_2013-03-15,3094.8128860564757
18_27_2013-03-22,3003.051006403968
18_27_2013-03-29,2976.175333619542
18_27_2013-04-05,3066.444736175306
18_27_2013-04-12,2944.2432528492736
18_27_2013-04-19,2891.437579095975
18_27_2013-04-26,2860.7863171820964
18_27_2013-05-03,3658.770756288351
18_27_2013-05-10,3518.6670592226037
18_27_2013-05-17,3617.8714294292595
18_27_2013-05-24,3352.7878615331174
18_27_2013-05-31,3405.537588551866
18_27_2013-06-07,3334.891559319386
18_27_2013-06-14,3330.1655361339535
18_27_2013-06-21,3234.9166368114584
18_27_2013-06-28,3110.0488475115735
18_27_2013-07-05,3096.2052987365632
18_27_2013-07-12,3154.6578096665216
18_27_2013-07-19,3196.4231094437264
18_27_2013-07-26,3156.5513368507823
18_28_2012-11-02,1937.693123653742
18_28_2012-11-09,1849.6717937152835
18_28_2012-11-16,1721.8304705032997
18_28_2012-11-23,1650.540474391293
18_28_2012-11-30,1655.705655955751
18_28_2012-12-07,1784.3799896846506
18_28_2012-12-14,1872.5437652595492
18_28_2012-12-21,1890.0630006115687
18_28_2012-12-28,1737.9174361014525
18_28_2013-01-04,1555.5797603965023
18_28_2013-01-11,1485.669299176727
18_28_2013-01-18,1508.3704140178515
18_28_2013-01-25,1552.8099054564182
18_28_2013-02-01,1631.2175630840434
18_28_2013-02-08,1664.416115871892
18_28_2013-02-15,1671.812698055163
18_28_2013-02-22,1671.969522912752
18_28_2013-03-01,1712.1743324101567
18_28_2013-03-08,1694.9329908300583
18_28_2013-03-15,1723.5381487536413
18_28_2013-03-22,1698.0608909086104
18_28_2013-03-29,1740.983669708247
18_28_2013-04-05,1746.5843425663134
18_28_2013-04-12,1729.68232183619
18_28_2013-04-19,1693.3943467072718
18_28_2013-04-26,1651.1576028008853
18_28_2013-05-03,1507.768364284996
18_28_2013-05-10,1364.0105646633624
18_28_2013-05-17,1439.0132463691077
18_28_2013-05-24,1078.2232643316147
18_28_2013-05-31,1072.259020069426
18_28_2013-06-07,917.4347042645388
18_28_2013-06-14,1001.9284660574579
18_28_2013-06-21,918.6902677116288
18_28_2013-06-28,754.6766412701597
18_28_2013-07-05,718.2345723854128
18_28_2013-07-12,678.5865904908455
18_28_2013-07-19,638.0475738559751
18_28_2013-07-26,666.4236908913869
18_29_2012-11-02,11323.117971405612
18_29_2012-11-09,11857.908439065197
18_29_2012-11-16,11360.842741444047
18_29_2012-11-23,11395.673194648847
18_29_2012-11-30,11567.464338352012
18_29_2012-12-07,12996.346004978861
18_29_2012-12-14,14581.455328213517
18_29_2012-12-21,15033.518650500466
18_29_2012-12-28,13585.038997549873
18_29_2013-01-04,11180.100169186011
18_29_2013-01-11,9913.813973875898
18_29_2013-01-18,9624.732117524109
18_29_2013-01-25,10245.864725290907
18_29_2013-02-01,11394.777684115688
18_29_2013-02-08,11818.258581409409
18_29_2013-02-15,11618.328437613345
18_29_2013-02-22,11398.530682840517
18_29_2013-03-01,11673.138872000874
18_29_2013-03-08,11236.892236074633
18_29_2013-03-15,11024.365611049665
18_29_2013-03-22,10653.291498688577
18_29_2013-03-29,10848.484137487669
18_29_2013-04-05,10967.253795890978
18_29_2013-04-12,10795.4147756881
18_29_2013-04-19,10876.003054804933
18_29_2013-04-26,11078.91205016554
18_29_2013-05-03,11219.817520091106
18_29_2013-05-10,11383.401585835749
18_29_2013-05-17,11257.927830419929
18_29_2013-05-24,10896.416814576269
18_29_2013-05-31,10603.575038698065
18_29_2013-06-07,10635.813871986185
18_29_2013-06-14,10924.331943300527
18_29_2013-06-21,11218.086743292693
18_29_2013-06-28,11485.86108560762
18_29_2013-07-05,11570.309124446165
18_29_2013-07-12,11570.830636229352
18_29_2013-07-19,11433.272717907937
18_29_2013-07-26,11252.160837015163
18_30_2012-11-02,5011.742205873955
18_30_2012-11-09,5000.233292161527
18_30_2012-11-16,5021.49240876365
18_30_2012-11-23,5036.173409981771
18_30_2012-11-30,5010.893620869041
18_30_2012-12-07,5077.382683440309
18_30_2012-12-14,5163.7219875468345
18_30_2012-12-21,4881.594134342024
18_30_2012-12-28,4708.825487261825
18_30_2013-01-04,4430.662388786365
18_30_2013-01-11,4169.793156322967
18_30_2013-01-18,4007.532515081658
18_30_2013-01-25,4317.448952275604
18_30_2013-02-01,5034.3833999052695
18_30_2013-02-08,5584.674432775311
18_30_2013-02-15,5723.3499883271415
18_30_2013-02-22,5625.727176485152
18_30_2013-03-01,5628.143974588036
18_30_2013-03-08,5741.319644199907
18_30_2013-03-15,5943.597002325187
18_30_2013-03-22,5926.50324086067
18_30_2013-03-29,5823.494843901046
18_30_2013-04-05,5641.485120865887
18_30_2013-04-12,5597.395070183738
18_30_2013-04-19,5664.265375930938
18_30_2013-04-26,5713.043575554922
18_30_2013-05-03,5858.286981211639
18_30_2013-05-10,5911.454224229544
18_30_2013-05-17,6092.282783108283
18_30_2013-05-24,6337.942060595725
18_30_2013-05-31,6412.487059048976
18_30_2013-06-07,6433.2490702654395
18_30_2013-06-14,6336.874492735243
18_30_2013-06-21,6287.863872305696
18_30_2013-06-28,6349.949575183171
18_30_2013-07-05,6379.748341097706
18_30_2013-07-12,6316.782552389397
18_30_2013-07-19,6237.30694334343
18_30_2013-07-26,6099.237601580696
18_31_2012-11-02,2181.2525377625125
18_31_2012-11-09,2186.9121968787517
18_31_2012-11-16,2116.676208827734
18_31_2012-11-23,2044.2049201176064
18_31_2012-11-30,2131.4776134724707
18_31_2012-12-07,2390.26786319625
18_31_2012-12-14,2636.7436676560856
18_31_2012-12-21,2559.4977222602206
18_31_2012-12-28,2267.654189482515
18_31_2013-01-04,1924.4583080770308
18_31_2013-01-11,1761.5577594324704
18_31_2013-01-18,1809.8012704536532
18_31_2013-01-25,1939.9107512304881
18_31_2013-02-01,1948.2961754781848
18_31_2013-02-08,1911.3785082268914
18_31_2013-02-15,1847.335094002254
18_31_2013-02-22,1879.763981869448
18_31_2013-03-01,1800.2129277763588
18_31_2013-03-08,1841.9943600682968
18_31_2013-03-15,1794.2358365226714
18_31_2013-03-22,1770.5152031832922
18_31_2013-03-29,1778.3294472712648
18_31_2013-04-05,1772.6409173017937
18_31_2013-04-12,1740.9006775285304
18_31_2013-04-19,1679.175439021727
18_31_2013-04-26,1652.3292149461265
18_31_2013-05-03,1853.900080814609
18_31_2013-05-10,1868.0591295765541
18_31_2013-05-17,1853.4115636085728
18_31_2013-05-24,1837.3260908185523
18_31_2013-05-31,1834.0934635197111
18_31_2013-06-07,1986.1406847057121
18_31_2013-06-14,1851.542181250668
18_31_2013-06-21,1835.63066491016
18_31_2013-06-28,2070.708289454122
18_31_2013-07-05,2065.1480883862805
18_31_2013-07-12,2085.368442681971
18_31_2013-07-19,2143.7119996380143
18_31_2013-07-26,2134.954926815338
18_32_2012-11-02,7065.05907668056
18_32_2012-11-09,7618.22416892007
18_32_2012-11-16,7420.343237270016
18_32_2012-11-23,7804.629776137376
18_32_2012-11-30,8295.450710039608
18_32_2012-12-07,10105.000536214242
18_32_2012-12-14,12506.682452887386
18_32_2012-12-21,13441.15668671243
18_32_2012-12-28,12350.146392005328
18_32_2013-01-04,8554.619669875367
18_32_2013-01-11,5898.330493940353
18_32_2013-01-18,4444.234927664569
18_32_2013-01-25,5176.26263265924
18_32_2013-02-01,7214.520196638671
18_32_2013-02-08,8513.798847622673
18_32_2013-02-15,8575.652622766938
18_32_2013-02-22,8217.558446072242
18_32_2013-03-01,8242.478474042335
18_32_2013-03-08,6999.392859518215
18_32_2013-03-15,6460.385363581246
18_32_2013-03-22,6870.21720460777
18_32_2013-03-29,6607.698489577076
18_32_2013-04-05,6536.47226724559
18_32_2013-04-12,6284.777677933016
18_32_2013-04-19,6209.757094937522
18_32_2013-04-26,6606.929726305718
18_32_2013-05-03,7973.043084840341
18_32_2013-05-10,8691.947480449457
18_32_2013-05-17,8715.049468884685
18_32_2013-05-24,8326.447335125864
18_32_2013-05-31,7550.259040975263
18_32_2013-06-07,7445.816012749708
18_32_2013-06-14,7785.45052858927
18_32_2013-06-21,8169.79437343907
18_32_2013-06-28,8263.822523121205
18_32_2013-07-05,7938.122413037358
18_32_2013-07-12,7654.044987998445
18_32_2013-07-19,7614.2419215406135
18_32_2013-07-26,7659.962197087445
18_33_2012-11-02,8522.979677215792
18_33_2012-11-09,8758.97089237765
18_33_2012-11-16,8889.118880496371
18_33_2012-11-23,9365.993454487249
18_33_2012-11-30,9680.845083996963
18_33_2012-12-07,10940.649198610496
18_33_2012-12-14,12091.503130362073
18_33_2012-12-21,11712.649972028205
18_33_2012-12-28,9656.236744077643
18_33_2013-01-04,7020.387850655345
18_33_2013-01-11,5635.733442233643
18_33_2013-01-18,5728.004980065831
18_33_2013-01-25,6571.005505098445
18_33_2013-02-01,8227.92332925245
18_33_2013-02-08,8884.449781117659
18_33_2013-02-15,8597.58006445885
18_33_2013-02-22,8083.15853600427
18_33_2013-03-01,8293.162518115249
18_33_2013-03-08,8179.962967617216
18_33_2013-03-15,8469.244725432241
18_33_2013-03-22,8310.969291918644
18_33_2013-03-29,8889.608415637449
18_33_2013-04-05,9008.724278185737
18_33_2013-04-12,9012.705055829349
18_33_2013-04-19,8907.34914889275
18_33_2013-04-26,8723.861176668497
18_33_2013-05-03,9590.87732807747
18_33_2013-05-10,9644.615771718683
18_33_2013-05-17,9879.620372646648
18_33_2013-05-24,10291.268345094511
18_33_2013-05-31,10515.648373784112
18_33_2013-06-07,10585.13961180368
18_33_2013-06-14,9966.11520827599
18_33_2013-06-21,9616.53356418659
18_33_2013-06-28,9634.680758330305
18_33_2013-07-05,9811.652157738396
18_33_2013-07-12,9914.006430157082
18_33_2013-07-19,9731.935575294425
18_33_2013-07-26,9419.447629884897
18_34_2012-11-02,19072.77377069118
18_34_2012-11-09,18876.304772932395
18_34_2012-11-16,19074.99496956606
18_34_2012-11-23,19227.3083856546
18_34_2012-11-30,19465.43069160865
18_34_2012-12-07,20298.162027655264
18_34_2012-12-14,21025.54805190034
18_34_2012-12-21,21268.810795977864
18_34_2012-12-28,19817.31260045091
18_34_2013-01-04,17212.061718341487
18_34_2013-01-11,15943.153674478815
18_34_2013-01-18,15595.506435234338
18_34_2013-01-25,15896.037821580503
18_34_2013-02-01,18896.00880893357
18_34_2013-02-08,19708.916172806097
18_34_2013-02-15,20252.29911565542
18_34_2013-02-22,20028.828201813783
18_34_2013-03-01,20588.858463237757
18_34_2013-03-08,21334.670200396922
18_34_2013-03-15,22070.808644777753
18_34_2013-03-22,21671.550831334433
18_34_2013-03-29,21891.145251076443
18_34_2013-04-05,22450.07604990035
18_34_2013-04-12,23701.634505404305
18_34_2013-04-19,24499.784300144667
18_34_2013-04-26,24073.229410093878
18_34_2013-05-03,23404.578792706994
18_34_2013-05-10,23918.158470343493
18_34_2013-05-17,25294.98184286723
18_34_2013-05-24,27416.863324242528
18_34_2013-05-31,27618.569679997097
18_34_2013-06-07,26402.814853716933
18_34_2013-06-14,24692.76991433867
18_34_2013-06-21,23991.86834042455
18_34_2013-06-28,24900.276267919056
18_34_2013-07-05,25697.58210336339
18_34_2013-07-12,25178.40943248113
18_34_2013-07-19,23500.80516901939
18_34_2013-07-26,21868.691489201163
18_35_2012-11-02,3998.709480350763
18_35_2012-11-09,3735.9058488979263
18_35_2012-11-16,3802.0229993280054
18_35_2012-11-23,3577.6772313367273
18_35_2012-11-30,3536.2311700751934
18_35_2012-12-07,3801.905247020217
18_35_2012-12-14,3974.355550785125
18_35_2012-12-21,4004.8791285392863
18_35_2012-12-28,3474.157916010759
18_35_2013-01-04,2820.5960595089978
18_35_2013-01-11,2629.9980520241847
18_35_2013-01-18,2559.053874252146
18_35_2013-01-25,2443.9767441833283
18_35_2013-02-01,3104.518341122709
18_35_2013-02-08,3283.644098968767
18_35_2013-02-15,3542.4985332683877
18_35_2013-02-22,3641.203163654325
18_35_2013-03-01,3962.1756559884434
18_35_2013-03-08,4124.996090029454
18_35_2013-03-15,4464.753774652563
18_35_2013-03-22,4260.655209235106
18_35_2013-03-29,4471.755366748023
18_35_2013-04-05,4410.455847405787
18_35_2013-04-12,4599.045653898076
18_35_2013-04-19,4662.259437068269
18_35_2013-04-26,4767.640707197845
18_35_2013-05-03,4882.904361724983
18_35_2013-05-10,5214.485421319749
18_35_2013-05-17,5424.024189891215
18_35_2013-05-24,5658.69817185234
18_35_2013-05-31,5500.55324719901
18_35_2013-06-07,5181.819736056916
18_35_2013-06-14,4904.558078558686
18_35_2013-06-21,4774.775581298947
18_35_2013-06-28,4776.6860723296795
18_35_2013-07-05,4730.676465136847
18_35_2013-07-12,4534.553702966494
18_35_2013-07-19,4405.180060314516
18_35_2013-07-26,4204.676110188432
18_36_2012-11-02,2869.4414151256515
18_36_2012-11-09,2657.256731127685
18_36_2012-11-16,2556.7933490659852
18_36_2012-11-23,2583.3553942201697
18_36_2012-11-30,2714.319046494774
18_36_2012-12-07,2966.4470589069565
18_36_2012-12-14,3065.927857332314
18_36_2012-12-21,2933.9610986752787
18_36_2012-12-28,2378.6896508985046
18_36_2013-01-04,1999.0379023275295
18_36_2013-01-11,1696.293592444536
18_36_2013-01-18,1870.0734438862646
18_36_2013-01-25,2132.814548603219
18_36_2013-02-01,2447.4003318415616
18_36_2013-02-08,2415.127756929959
18_36_2013-02-15,2219.424533756717
18_36_2013-02-22,2065.499271432805
18_36_2013-03-01,2223.048816369151
